Name,Primary_Type,Secondary_Type,Generation,HP,Attack,Defense,Sp. Atk,Sp. Def,Speed,Total,Height(m),Weight(kg),Image URL,Attack_Defense_Ratio,SpAtk_SpDef_Ratio,Speed_Avg_Ratio,Physical_Total,Special_Total,Offensive_Total,Defensive_Total,Stat_StdDev,Stat_Range,Highest_Stat_Percentage,Top_Two_Stat_Difference,Physical_Bulk,Special_Bulk,Survivability_Index,Offensive_Potential,BMI,Weight_Height_Ratio,Size_Class,Relative_Power,Type_Rarity,Speed_Tier
Tirtouga,Water,Rock,5.0,54,78,103,53,45,22,355,0.7,16.5,https://img.pokemondb.net/sprites/home/normal/2x/tirtouga.jpg,0.7572815533980582,1.1777777777777778,0.3303303303303304,235,98,131,148,28.010117219795184,81,0.29014084507042254,-25.0,5562,2430,63.02040155583022,44.97084531281487,33.673469387755105,23.571428571428573,Small,5.022312294171522,0.9917355371900827,Very Slow
Litwick,Ghost,Fire,5.0,50,30,55,65,55,20,275,0.3,3.1,https://img.pokemondb.net/sprites/home/normal/2x/litwick.jpg,0.5454545454545454,1.1818181818181819,0.39215686274509803,135,120,95,110,17.151287609583914,45,0.23636363636363636,-10.0,2750,2750,53.28011183833053,33.91211443014166,34.44444444444445,10.333333333333334,Small,3.8905236081610384,0.9834710743801653,Very Slow
Copperajah,Steel,,8.0,122,130,69,80,69,30,500,3.0,650.0,https://img.pokemondb.net/sprites/home/normal/2x/copperajah.jpg,1.8840579710144927,1.1594202898550725,0.3191489361702128,321,149,210,138,37.25408255032818,100,0.26,-8.0,8418,8418,83.43584539916284,67.82422886028331,72.22222222222223,216.66666666666666,Large,6.8058467105074225,0.9620253164556962,Very Slow
Rhyhorn,Ground,Rock,1.0,80,85,95,30,30,25,345,1.0,115.0,https://img.pokemondb.net/sprites/home/normal/2x/rhyhorn.jpg,0.8947368421052632,1.0,0.390625,260,60,115,125,32.36510466536452,70,0.2753623188405797,-10.0,7600,2400,61.091147442896045,39.94784870227006,115.0,115.0,Large,5.057247562061326,0.9830508474576272,Very Slow
Darumaka,Fire,,5.0,70,90,45,15,45,50,315,0.6,37.5,https://img.pokemondb.net/sprites/home/normal/2x/darumaka.jpg,2.0,0.3333333333333333,0.9433962264150944,205,60,105,90,25.446021299998947,75,0.2857142857142857,-20.0,3150,3150,52.140399673296734,40.71626424892359,104.16666666666667,62.5,Medium,4.45641795116628,0.9752066115702479,Slow
Boltund,Electric,,8.0,69,90,60,90,60,121,490,1.0,34.0,https://img.pokemondb.net/sprites/home/normal/2x/boltund.jpg,1.5,1.5,1.6395663956639568,219,150,180,120,23.602259778814965,61,0.24693877551020407,-31.0,4140,4140,62.86137319029882,99.33221725495056,34.0,34.0,Medium,6.669729776297274,0.9493670886075949,Very Fast
Shelgon,Dragon,,3.0,65,95,100,60,50,50,420,1.1,110.5,https://img.pokemondb.net/sprites/home/normal/2x/shelgon.jpg,0.95,1.2,0.6756756756756757,260,110,155,150,22.135943621178654,50,0.23809523809523808,-5.0,6500,3250,68.75344335370704,65.80844365241393,91.32231404958677,100.45454545454545,Large,6.173971679028996,0.9908256880733946,Slow
Tapu Lele,Psychic,Fairy,7.0,70,85,75,130,115,95,570,1.2,18.6,https://img.pokemondb.net/sprites/home/normal/2x/tapu-lele.jpg,1.1333333333333333,1.1304347826086956,1.0,230,245,215,190,23.45207879911715,60,0.22807017543859648,-15.0,5250,8050,84.51861686138949,101.63156840343878,12.916666666666668,15.500000000000002,Medium,7.629420641690177,0.9852941176470589,Fast
Pawniard,Dark,Steel,5.0,45,85,70,40,40,60,340,0.5,10.2,https://img.pokemondb.net/sprites/home/normal/2x/pawniard.jpg,1.2142857142857142,1.0,1.0714285714285714,200,80,125,110,18.34847859269718,45,0.25,-15.0,3150,1800,50.13297934964584,58.86765316883335,40.8,20.4,Small,4.810101915544557,0.9834710743801653,Average
Porygon-Z,Normal,,4.0,85,80,70,135,75,90,535,0.9,34.0,https://img.pokemondb.net/sprites/home/normal/2x/porygon-z.jpg,1.1428571428571428,1.8,1.0112359550561798,235,210,215,145,23.54074481970922,65,0.2523364485981308,-45.0,5950,6375,76.41748546724591,99.05781746683877,41.9753086419753,37.77777777777778,Medium,7.244791666666666,0.9120879120879121,Fast
Sneasler,Fighting,Poison,8.0,80,130,60,40,80,120,510,1.3,43.0,https://img.pokemondb.net/sprites/home/normal/2x/sneasler.jpg,2.1666666666666665,0.5,1.5384615384615385,270,120,170,140,34.49637662132068,90,0.2549019607843137,-10.0,4800,6400,72.68482371328557,85.45317363395831,25.44378698224852,33.07692307692307,Medium,6.941963644717571,0.9873417721518988,Very Fast
Grapploct,Fighting,,8.0,80,118,90,70,80,42,480,1.6,39.0,https://img.pokemondb.net/sprites/home/normal/2x/grapploct.jpg,1.3111111111111111,0.875,0.4794520547945206,288,150,188,170,24.851559307214508,76,0.24583333333333332,-28.0,7200,6400,83.20335292207615,70.26565719490365,15.234374999999996,24.375,Medium,6.533612842087125,0.9493670886075949,Slow
Wiglett,Water,,9.0,10,55,25,35,25,95,245,1.2,1.8,https://img.pokemondb.net/sprites/scarlet-violet/normal/wiglett.png,2.2,1.4,3.1666666666666665,90,60,90,50,30.40010964892506,85,0.3877551020408163,-40.0,250,250,18.42015749320193,56.76118405332525,1.25,1.5,Medium,3.193162231719122,0.9239130434782609,Fast
Swirlix,Fairy,,6.0,62,48,66,59,57,49,341,0.4,3.5,https://img.pokemondb.net/sprites/home/normal/2x/swirlix.jpg,0.7272727272727273,1.0350877192982457,0.839041095890411,176,116,107,123,7.139094246938239,18,0.1935483870967742,-4.0,4092,3534,61.55596729533155,51.77217887573852,21.874999999999996,8.75,Small,4.726264726264727,0.8666666666666667,Slow
Lugia,Psychic,Flying,2.0,106,90,130,90,154,110,680,5.2,216.0,https://img.pokemondb.net/sprites/home/normal/2x/lugia.jpg,0.6923076923076923,0.5844155844155844,0.9649122807017544,326,244,180,284,24.84082660997147,64,0.22647058823529412,-24.0,13780,16324,128.50597256074388,96.22602989987477,7.988165680473372,41.53846153846154,Large,10.05197848751615,0.9634146341463414,Very Fast
Dedenne,Electric,Fairy,6.0,67,58,57,81,67,101,431,0.2,2.2,https://img.pokemondb.net/sprites/home/normal/2x/dedenne.jpg,1.0175438596491229,1.208955223880597,1.5303030303030303,182,148,139,124,16.690316553818466,44,0.23433874709976799,-20.0,3819,4489,63.485540345380045,77.99704130789078,54.99999999999999,11.0,Small,5.973665973665974,0.9833333333333333,Very Fast
Magearna,Steel,Fairy,7.0,80,95,115,130,115,65,600,1.0,80.5,https://img.pokemondb.net/sprites/home/normal/2x/magearna.jpg,0.8260869565217391,1.1304347826086956,0.6074766355140186,290,245,225,230,24.49489742783178,65,0.21666666666666667,-15.0,9200,9200,101.89711527609698,92.93802476658942,80.5,80.5,Medium,8.030969096515976,0.9852941176470589,Average
Tyrantrum,Rock,Dragon,6.0,82,121,119,69,59,71,521,2.5,270.0,https://img.pokemondb.net/sprites/home/normal/2x/tyrantrum.jpg,1.0168067226890756,1.1694915254237288,0.7888888888888889,322,128,190,178,26.716411934739043,62,0.23224568138195778,-2.0,9758,4838,83.18996504340608,84.00354293446496,43.2,108.0,Large,7.221067221067222,0.9666666666666667,Average
Magmortar,Fire,,4.0,75,95,67,125,95,83,540,1.6,68.0,https://img.pokemondb.net/sprites/home/normal/2x/magmortar.jpg,1.4179104477611941,1.3157894736842106,0.9080962800875273,237,220,220,162,20.386269889315212,58,0.23148148148148148,-30.0,5025,7125,78.15436229650177,99.51851881262735,26.562499999999996,42.5,Medium,7.312499999999999,0.978021978021978,Fast
Plusle,Electric,,3.0,60,50,40,85,75,95,405,0.4,4.2,https://img.pokemondb.net/sprites/home/normal/2x/plusle.jpg,1.25,1.1333333333333333,1.532258064516129,150,160,135,115,21.15419580130618,55,0.2345679012345679,-10.0,2400,4500,56.462161732861695,73.91016612839871,26.249999999999996,10.5,Small,5.953472690492245,0.963302752293578,Fast
Oinkologne,Normal,,9.0,110,100,75,59,80,65,489,1.0,120.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/oinkologne.png,1.3333333333333333,0.7375,0.7665094339622642,285,139,159,155,19.887181801351343,51,0.2249488752556237,-10.0,8250,8800,87.0658769117361,72.65326277848251,120.0,120.0,Large,6.373291148206738,0.9565217391304348,Average
Gouging Fire,Fire,Dragon,9.0,105,115,121,65,93,91,590,3.5,590.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/gouging-fire.png,0.9504132231404959,0.6989247311827957,0.9118236472945892,341,158,180,214,20.146132796809084,56,0.20508474576271185,-6.0,12705,9765,105.71887654417108,87.94629126261246,48.16326530612245,168.57142857142858,Large,7.689655986588907,0.9891304347826086,Fast
Graveler,Rock,Ground,1.0,55,95,115,45,45,35,390,1.0,105.0,https://img.pokemondb.net/sprites/home/normal/2x/graveler.jpg,0.8260869565217391,1.0,0.49295774647887325,265,90,140,160,32.2490309931942,80,0.2948717948717949,-20.0,6325,2475,65.77956763130763,53.08861406954834,105.0,105.0,Large,5.716888548417152,0.9830508474576272,Very Slow
Metang,Steel,Psychic,3.0,60,75,100,55,80,50,420,1.2,202.5,https://img.pokemondb.net/sprites/home/normal/2x/metang.jpg,0.75,0.6875,0.6756756756756757,235,135,130,180,18.708286933869708,50,0.23809523809523808,-20.0,6000,4800,78.29735282337725,59.08328752337505,140.625,168.75,Large,6.173971679028996,0.9724770642201834,Slow
Sylveon,Fairy,,6.0,95,65,65,110,130,60,525,1.0,23.5,https://img.pokemondb.net/sprites/home/normal/2x/sylveon.jpg,1.0,0.8461538461538461,0.6451612903225806,225,240,175,195,28.766299727285052,70,0.24761904761904763,-20.0,6175,12350,92.93802476658942,75.41986732174344,23.5,23.5,Medium,7.276507276507277,0.8666666666666667,Average
Banette,Ghost,,3.0,64,115,65,83,63,65,455,1.1,12.5,https://img.pokemondb.net/sprites/home/normal/2x/banette.jpg,1.7692307692307692,1.3174603174603174,0.8333333333333334,244,146,198,128,20.614719660152222,52,0.25274725274725274,-32.0,4160,4032,63.994791242753905,85.28966916250654,10.330578512396693,11.363636363636363,Medium,6.688469318948078,0.963302752293578,Average
Flabébé,Fairy,,6.0,44,38,39,61,79,42,303,0.1,0.1,https://img.pokemondb.net/sprites/home/normal/2x/flabebe.jpg,0.9743589743589743,0.7721518987341772,0.8045977011494252,121,140,99,118,16.28189178197669,41,0.2607260726072607,-18.0,1716,3476,51.37061814025437,46.003150382849846,9.999999999999998,1.0,Small,4.1995841995842005,0.8666666666666667,Slow
Orthworm,Steel,,9.0,70,85,145,60,55,65,480,2.5,310.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/orthworm.png,0.5862068965517241,1.0909090909090908,0.7831325301204819,300,115,145,200,33.46640106136302,90,0.3020833333333333,-60.0,10150,3850,82.33975629254556,69.20877744029632,49.6,124.0,Large,6.255991311123179,0.9891304347826086,Average
Gastly,Ghost,Poison,1.0,30,35,30,100,35,80,310,1.3,0.1,https://img.pokemondb.net/sprites/home/normal/2x/gastly.jpg,1.1666666666666667,2.857142857142857,1.7391304347826086,95,135,135,65,30.441200151548998,70,0.3225806451612903,-20.0,900,1050,31.581797988281888,65.42132620377178,0.05917159763313609,0.07692307692307693,Medium,4.544193461562351,0.9830508474576272,Fast
Rattata,Normal,,1.0,30,56,35,25,35,72,253,0.3,3.5,https://img.pokemondb.net/sprites/home/normal/2x/rattata.jpg,1.6,0.7142857142857143,1.9889502762430937,121,60,81,70,18.03792301421277,47,0.2845849802371542,-16.0,1050,1050,33.24699880575487,46.53933542901123,38.88888888888889,11.666666666666668,Small,3.7086482121783058,0.9152542372881356,Average
Chinchou,Water,Electric,2.0,75,38,38,56,56,67,330,0.5,12.0,https://img.pokemondb.net/sprites/home/normal/2x/chinchou.jpg,1.0,1.0,1.273764258555133,151,112,94,94,14.99333185119305,37,0.22727272727272727,-8.0,2850,4200,54.24307428559465,52.24148041460351,48.0,24.0,Small,4.8781660307063675,0.975609756097561,Average
Mew,Psychic,,1.0,100,100,100,100,100,100,600,0.4,4.0,https://img.pokemondb.net/sprites/home/normal/2x/mew.jpg,1.0,1.0,1.0,300,200,200,200,0.0,0,0.16666666666666666,0.0,10000,10000,99.99999999999997,99.99999999999997,24.999999999999996,10.0,Small,8.795213151411001,0.9576271186440678,Very Fast
Serperior,Grass,,5.0,75,75,95,75,95,113,528,3.3,63.0,https://img.pokemondb.net/sprites/home/normal/2x/serperior.jpg,0.7894736842105263,0.7894736842105263,1.3614457831325302,245,170,150,190,15.684387141358123,38,0.21401515151515152,-18.0,7125,7125,87.80167977096326,85.98057069645269,5.785123966942149,19.090909090909093,Large,7.469805327669194,0.9421487603305785,Very Fast
Iron Bundle,Ice,Water,9.0,56,80,114,124,60,136,570,0.6,11.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/iron-bundle.png,0.7017543859649122,2.066666666666667,1.566820276497696,250,184,204,174,34.21695486158872,80,0.23859649122807017,-12.0,6384,3360,72.62420248106379,110.49692531182474,30.555555555555557,18.333333333333336,Small,7.428989681958774,0.9891304347826086,Very Fast
Oricorio,Fire,Flying,7.0,75,70,70,98,70,93,476,0.6,3.4,https://img.pokemondb.net/sprites/home/normal/2x/oricorio.jpg,1.0,1.4,1.214099216710183,215,168,168,140,12.769755936064975,28,0.20588235294117646,-5.0,5250,5250,71.6284875665669,86.08662625248697,9.444444444444445,5.666666666666667,Small,6.371235483236007,0.9852941176470589,Fast
Barboach,Water,Ground,3.0,50,48,43,46,41,60,288,0.4,1.9,https://img.pokemondb.net/sprites/home/normal/2x/barboach.jpg,1.1162790697674418,1.1219512195121952,1.3157894736842104,141,87,94,84,6.723094525588644,19,0.20833333333333334,-10.0,2150,2050,44.50485996662238,50.97807592833597,11.874999999999996,4.749999999999999,Small,4.233580579905597,0.9724770642201834,Average
Raboot,Fire,,8.0,65,86,60,55,60,94,420,0.6,9.0,https://img.pokemondb.net/sprites/home/normal/2x/raboot.jpg,1.4333333333333333,0.9166666666666666,1.4417177914110428,211,115,141,120,16.012495120998476,39,0.22380952380952382,-8.0,3900,3900,61.62240147749037,76.32432956142632,25.0,15.0,Small,5.716911236826235,0.9620253164556962,Fast
Beedrill,Bug,Poison,1.0,65,90,40,45,80,75,395,1.0,29.5,https://img.pokemondb.net/sprites/home/normal/2x/beedrill.jpg,2.25,0.5625,1.171875,195,125,135,120,19.853631070075487,50,0.22784810126582278,-10.0,2600,5200,59.2499213681474,67.22107119835745,29.5,29.5,Medium,5.790181991345577,0.9576271186440678,Average
Wynaut,Psychic,,3.0,95,23,48,23,48,23,260,0.6,14.0,https://img.pokemondb.net/sprites/home/normal/2x/wynaut.jpg,0.4791666666666667,0.4791666666666667,0.48523206751054854,166,71,46,96,28.118795611950855,72,0.36538461538461536,-47.0,4560,4560,60.2654901833493,22.999999999999996,38.88888888888889,23.333333333333336,Small,3.8219824679703307,0.9541284403669725,Very Slow
Beldum,Steel,Psychic,3.0,40,55,80,35,60,30,300,0.6,95.2,https://img.pokemondb.net/sprites/home/normal/2x/beldum.jpg,0.6875,0.5833333333333334,0.5555555555555556,175,95,90,140,18.708286933869708,50,0.26666666666666666,-20.0,3200,2400,57.68998281229632,38.6530702625796,264.44444444444446,158.66666666666669,Medium,4.409979770734997,0.9724770642201834,Very Slow
Toxel,Electric,Poison,8.0,40,38,35,54,35,40,242,0.4,11.0,https://img.pokemondb.net/sprites/home/normal/2x/toxel.jpg,1.0857142857142856,1.542857142857143,0.9900990099009901,113,89,92,70,7.061633427661525,19,0.2231404958677686,-14.0,1400,1400,36.59305710022971,43.45893866065043,68.74999999999999,27.5,Small,3.2940298078855923,0.9873417721518988,Slow
Illumise,Bug,,3.0,65,47,75,73,85,85,430,0.6,17.7,https://img.pokemondb.net/sprites/home/normal/2x/illumise.jpg,0.6266666666666667,0.8588235294117647,1.2318840579710144,187,158,120,160,14.292189008919056,38,0.19767441860465115,0.0,4875,5525,74.55289548603521,66.31521997848935,49.166666666666664,29.5,Small,6.320971004720162,0.9724770642201834,Fast
Vikavolt,Bug,Electric,7.0,77,70,90,145,75,43,500,1.5,45.0,https://img.pokemondb.net/sprites/home/normal/2x/vikavolt.jpg,0.7777777777777778,1.9333333333333333,0.4704595185995623,237,220,215,165,33.9450536406509,102,0.29,-55.0,6930,5775,80.40162616448043,75.85394386714609,20.0,30.0,Medium,6.692474247096647,0.9705882352941176,Slow
Galvantula,Bug,Electric,5.0,70,77,60,97,60,108,472,0.8,14.3,https://img.pokemondb.net/sprites/home/normal/2x/galvantula.jpg,1.2833333333333334,1.6166666666666667,1.4835164835164836,207,157,174,120,19.856149341366937,48,0.2288135593220339,-11.0,4200,4200,63.163595976563776,93.08836554311058,22.343749999999996,17.875,Small,6.677553247461855,0.9917355371900827,Very Fast
Bronzor,Steel,Psychic,4.0,57,24,86,24,86,23,300,0.5,60.5,https://img.pokemondb.net/sprites/home/normal/2x/bronzor.jpg,0.27906976744186046,0.27906976744186046,0.4151624548736462,167,110,48,172,30.731091747609618,63,0.2866666666666667,0.0,4902,4902,74.98204014403537,23.661926798802863,242.0,121.0,Medium,4.0625,0.978021978021978,Very Slow
Milotic,Water,,3.0,95,60,79,100,125,81,540,6.2,162.0,https://img.pokemondb.net/sprites/home/normal/2x/milotic.jpg,0.759493670886076,0.8,0.8823529411764706,234,225,160,204,22.144976857066254,65,0.23148148148148148,-25.0,7505,11875,97.89343546251406,78.62224182626687,4.2143600416233085,26.129032258064516,Large,7.937963587322995,0.926605504587156,Fast
Wishiwashi,Water,,7.0,45,20,20,25,25,40,175,0.2,0.3,https://img.pokemondb.net/sprites/home/normal/2x/wishiwashi.jpg,1.0,1.0,1.4814814814814814,85,50,45,45,10.684880283216405,25,0.2571428571428571,-5.0,900,1125,28.23108086643085,27.144176165949062,7.499999999999998,1.4999999999999998,Small,2.342365986483826,0.9558823529411765,Slow
Luxray,Electric,,4.0,80,120,79,95,79,70,523,1.4,42.0,https://img.pokemondb.net/sprites/home/normal/2x/luxray.jpg,1.518987341772152,1.2025316455696202,0.772626931567329,279,174,215,158,17.993517351164744,50,0.2294455066921606,-25.0,6320,6320,79.33193667165905,92.75435230216411,21.42857142857143,30.000000000000004,Medium,7.0822916666666655,0.967032967032967,Average
Coalossal,Rock,Fire,8.0,110,80,120,80,90,30,510,2.8,310.5,https://img.pokemondb.net/sprites/home/normal/2x/coalossal.jpg,0.6666666666666666,0.8888888888888888,0.3125,310,170,160,210,31.464265445104548,90,0.23529411764705882,-10.0,13200,9900,105.91045005978187,57.68998281229632,39.6045918367347,110.89285714285715,Large,6.941963644717571,0.9873417721518988,Very Slow
Dragonair,Dragon,,1.0,61,84,65,70,70,70,420,4.0,16.5,https://img.pokemondb.net/sprites/home/normal/2x/dragonair.jpg,1.2923076923076924,1.0,1.0,210,140,154,135,7.771743691090179,23,0.2,-14.0,3965,4270,65.22995474549194,74.38609984278276,1.03125,4.125,Large,6.156649205987701,0.9915254237288136,Average
Rampardos,Rock,,4.0,97,165,60,65,50,58,495,1.6,102.5,https://img.pokemondb.net/sprites/home/normal/2x/rampardos.jpg,2.75,1.3,0.6636155606407322,322,115,230,110,43.55571145096817,115,0.3333333333333333,-68.0,5820,4850,66.26705387476667,85.36406702748238,40.03906249999999,64.0625,Large,6.703124999999999,0.967032967032967,Slow
Vanillish,Ice,,5.0,51,65,65,80,75,59,395,1.1,41.0,https://img.pokemondb.net/sprites/home/normal/2x/vanillish.jpg,1.0,1.0666666666666667,0.8779761904761905,181,155,145,140,10.515068552637528,29,0.20253164556962025,-5.0,3315,3825,62.88034734574943,67.44531464762787,33.88429752066115,37.272727272727266,Medium,5.588206637176764,0.9586776859504132,Slow
Wurmple,Bug,,3.0,45,45,35,20,30,20,195,0.3,3.6,https://img.pokemondb.net/sprites/home/normal/2x/wurmple.jpg,1.2857142857142858,0.6666666666666666,0.5714285714285714,125,50,65,65,11.291589790636214,25,0.23076923076923078,0.0,1575,1350,36.15213396262844,26.207413942088962,40.0,12.0,Small,2.866486850977748,0.9724770642201834,Very Slow
Stantler,Normal,,2.0,73,95,62,85,65,85,465,1.4,71.2,https://img.pokemondb.net/sprites/home/normal/2x/stantler.jpg,1.532258064516129,1.3076923076923077,1.118421052631579,230,150,180,127,12.926716520447101,33,0.20430107526881722,-10.0,4526,4745,66.5083186307197,88.21054098680105,36.3265306122449,50.85714285714286,Medium,6.8737794069044265,0.9024390243902439,Fast
Rapidash,Fire,,1.0,65,100,70,80,80,105,500,1.7,95.0,https://img.pokemondb.net/sprites/home/normal/2x/rapidash.jpg,1.4285714285714286,1.0,1.3291139240506329,235,160,180,150,16.02081978759722,40,0.21,-5.0,4550,5200,71.40036981921556,94.35387960633064,32.871972318339104,55.88235294117647,Medium,7.329344292842502,0.9152542372881356,Very Fast
Quilava,Fire,,2.0,58,64,58,80,65,80,405,0.9,19.0,https://img.pokemondb.net/sprites/home/normal/2x/quilava.jpg,1.103448275862069,1.2307692307692308,1.2307692307692308,180,145,144,123,10.114346246792227,22,0.19753086419753085,0.0,3364,3770,60.245292125957164,74.26542133780444,23.456790123456788,21.11111111111111,Small,5.986840128594178,0.9390243902439024,Fast
