Number,Name,Type,Total,HP,Attack,Defense,Sp. Atk,Sp. Def,Speed,Generation,Image URL,Height,Weight
0953,Rellor,Bug,270,41,50,60,31,58,30,9.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/rellor.png,0.2,1.0
0954,Rabsca,Bug Psychic,470,75,50,85,115,100,45,9.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/rabsca.png,0.3,3.5
0955,Flittle,Psychic,255,30,35,30,55,30,75,9.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/flittle.png,0.2,1.5
0956,Espathra,Psychic,481,95,60,60,101,60,105,9.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/espathra.png,1.9,90.0
0957,Tinkatink,Fairy Steel,297,50,45,45,35,64,58,9.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/tinkatink.png,0.4,8.9
0958,Tinkatuff,Fairy Steel,380,65,55,55,45,82,78,9.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/tinkatuff.png,0.7,59.1
0959,Tinkaton,Fairy Steel,506,85,75,77,70,105,94,9.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/tinkaton.png,0.7,112.8
0960,Wiglett,Water,245,10,55,25,35,25,95,9.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/wiglett.png,1.2,1.8
0961,Wugtrio,Water,425,35,100,50,50,70,120,9.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/wugtrio.png,1.2,5.4
0962,Bombirdier,Flying Dark,485,70,103,85,60,85,82,9.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/bombirdier.png,1.5,42.9
0963,Finizen,Water,315,70,45,40,45,40,75,9.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/finizen.png,1.3,60.2
0964,Palafin,Water,457,100,70,72,53,62,100,9.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/palafin.png,1.3,60.2
0964,Palafin,Water,650,100,160,97,106,87,100,9.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/palafin.png,1.3,60.2
0965,Varoom,Steel Poison,300,45,70,63,30,45,47,9.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/varoom.png,1.0,35.0
0966,Revavroom,Steel Poison,500,80,119,90,54,67,90,9.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/revavroom.png,1.8,120.0
0967,Cyclizar,Dragon Normal,501,70,95,65,85,65,121,9.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/cyclizar.png,1.6,63.0
0968,Orthworm,Steel,480,70,85,145,60,55,65,9.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/orthworm.png,2.5,310.0
0969,Glimmet,Rock Poison,350,48,35,42,105,60,60,9.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/glimmet.png,0.7,8.0
0970,Glimmora,Rock Poison,525,83,55,90,130,81,86,9.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/glimmora.png,1.5,45.0
0971,Greavard,Ghost,290,50,61,60,30,55,34,9.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/greavard.png,0.6,35.0
0972,Houndstone,Ghost,488,72,101,100,50,97,68,9.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/houndstone.png,2.0,15.0
0973,Flamigo,Flying Fighting,500,82,115,74,75,64,90,9.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/flamigo.png,1.6,37.0
0974,Cetoddle,Ice,334,108,68,45,30,40,43,9.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/cetoddle.png,1.2,45.0
0975,Cetitan,Ice,521,170,113,65,45,55,73,9.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/cetitan.png,4.5,700.0
0976,Veluza,Water Psychic,478,90,102,73,78,65,70,9.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/veluza.png,2.5,90.0
0977,Dondozo,Water,530,150,100,115,65,65,35,9.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/dondozo.png,12.0,220.0
0978,Tatsugiri,Dragon Water,475,68,50,60,120,95,82,9.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/tatsugiri.png,0.3,8.0
0978,Tatsugiri,Dragon Water,475,68,50,60,120,95,82,9.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/tatsugiri.png,0.3,8.0
0978,Tatsugiri,Dragon Water,475,68,50,60,120,95,82,9.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/tatsugiri.png,0.3,8.0
0979,Annihilape,Fighting Ghost,535,110,115,80,50,90,90,9.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/annihilape.png,1.2,56.0
0980,Clodsire,Poison Ground,430,130,75,60,45,100,20,9.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/clodsire.png,1.8,223.0
0981,Farigiraf,Normal Psychic,520,120,90,70,110,70,60,9.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/farigiraf.png,3.2,160.0
0982,Dudunsparce,Normal,520,125,100,80,85,75,55,9.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/dudunsparce.png,3.6,39.2
0982,Dudunsparce,Normal,520,125,100,80,85,75,55,9.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/dudunsparce.png,3.6,39.2
0983,Kingambit,Dark Steel,550,100,135,120,60,85,50,9.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/kingambit.png,2.0,120.0
0984,Great Tusk,Ground Fighting,570,115,131,131,53,53,87,9.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/great-tusk.png,Unknown,Unknown
0985,Scream Tail,Fairy Psychic,570,115,65,99,65,115,111,9.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/scream-tail.png,Unknown,Unknown
0986,Brute Bonnet,Grass Dark,570,111,127,99,79,99,55,9.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/brute-bonnet.png,Unknown,Unknown
0987,Flutter Mane,Ghost Fairy,570,55,55,55,135,135,135,9.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/flutter-mane.png,Unknown,Unknown
0988,Slither Wing,Bug Fighting,570,85,135,79,85,105,81,9.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/slither-wing.png,Unknown,Unknown
0989,Sandy Shocks,Electric Ground,570,85,81,97,121,85,101,9.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/sandy-shocks.png,Unknown,Unknown
0990,Iron Treads,Ground Steel,570,90,112,120,72,70,106,9.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/iron-treads.png,Unknown,Unknown
0991,Iron Bundle,Ice Water,570,56,80,114,124,60,136,9.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/iron-bundle.png,Unknown,Unknown
0992,Iron Hands,Fighting Electric,570,154,140,108,50,68,50,9.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/iron-hands.png,Unknown,Unknown
0993,Iron Jugulis,Dark Flying,570,94,80,86,122,80,108,9.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/iron-jugulis.png,Unknown,Unknown
0994,Iron Moth,Fire Poison,570,80,70,60,140,110,110,9.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/iron-moth.png,Unknown,Unknown
0995,Iron Thorns,Rock Electric,570,100,134,110,70,84,72,9.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/iron-thorns.png,Unknown,Unknown
0996,Frigibax,Dragon Ice,320,65,75,45,35,45,55,9.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/frigibax.png,0.5,17.0
0997,Arctibax,Dragon Ice,423,90,95,66,45,65,62,9.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/arctibax.png,0.8,30.0
0998,Baxcalibur,Dragon Ice,600,115,145,92,75,86,87,9.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/baxcalibur.png,2.1,210.0
0999,Gimmighoul,Ghost,300,45,30,70,75,70,10,9.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/gimmighoul.png,0.3,5.0
0999,Gimmighoul,Ghost,300,45,30,25,75,45,80,9.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/gimmighoul.png,0.3,5.0
1000,Gholdengo,Steel Ghost,550,87,60,95,133,91,84,9.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/gholdengo.png,1.2,30.0
1001,Wo-Chien,Dark Grass,570,85,85,100,95,135,70,9.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/wo-chien.png,1.5,74.2
1002,Chien-Pao,Dark Ice,570,80,120,80,90,65,135,9.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/chien-pao.png,1.9,152.2
1003,Ting-Lu,Dark Ground,570,155,110,125,55,80,45,9.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/ting-lu.png,2.7,699.7
1004,Chi-Yu,Dark Fire,570,55,80,80,135,120,100,9.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/chi-yu.png,0.4,4.9
1005,Roaring Moon,Dragon Dark,590,105,139,71,55,101,119,9.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/roaring-moon.png,Unknown,Unknown
1006,Iron Valiant,Fairy Fighting,590,74,130,90,120,60,116,9.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/iron-valiant.png,Unknown,Unknown
1007,Koraidon,Fighting Dragon,670,100,135,115,85,100,135,9.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/koraidon.png,2.5,303.0
1008,Miraidon,Electric Dragon,670,100,85,100,135,115,135,9.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/miraidon.png,3.5,240.0
1009,Walking Wake,Water Dragon,590,99,83,91,125,83,109,9.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/walking-wake.png,Unknown,Unknown
1010,Iron Leaves,Grass Psychic,590,90,130,88,70,108,104,9.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/iron-leaves.png,Unknown,Unknown
1011,Dipplin,Grass Dragon,485,80,80,110,95,80,40,9.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/dipplin.png,0.4,4.4
1012,Poltchageist,Grass Ghost,308,40,45,45,74,54,50,9.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/poltchageist.png,0.1,1.1
1013,Sinistcha,Grass Ghost,508,71,60,106,121,80,70,9.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/sinistcha.png,0.2,2.2
1014,Okidogi,Poison Fighting,555,88,128,115,58,86,80,9.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/okidogi.png,1.8,92.0
1015,Munkidori,Poison Psychic,555,88,75,66,130,90,106,9.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/munkidori.png,1.0,12.2
1016,Fezandipiti,Poison Fairy,555,88,91,82,70,125,99,9.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/fezandipiti.png,1.4,30.1
1017,Ogerpon,Grass,550,80,120,84,60,96,110,9.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/ogerpon.png,1.2,39.8
1017,Ogerpon,Grass Water,550,80,120,84,60,96,110,9.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/ogerpon.png,1.2,39.8
1017,Ogerpon,Grass Fire,550,80,120,84,60,96,110,9.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/ogerpon.png,1.2,39.8
1017,Ogerpon,Grass Rock,550,80,120,84,60,96,110,9.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/ogerpon.png,1.2,39.8
1018,Archaludon,Steel Dragon,600,90,105,130,125,65,85,9.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/archaludon.png,2.0,60.0
1019,Hydrapple,Grass Dragon,540,106,80,110,120,80,44,9.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/hydrapple.png,1.8,93.0
1020,Gouging Fire,Fire Dragon,590,105,115,121,65,93,91,9.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/gouging-fire.png,Unknown,Unknown
1021,Raging Bolt,Electric Dragon,590,125,73,91,137,89,75,9.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/raging-bolt.png,Unknown,Unknown
1022,Iron Boulder,Rock Psychic,590,90,120,80,68,108,124,9.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/iron-boulder.png,Unknown,Unknown
1023,Iron Crown,Steel Psychic,590,90,72,100,122,108,98,9.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/iron-crown.png,Unknown,Unknown
1024,Terapagos,Normal,450,90,65,85,65,85,60,9.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/terapagos.png,0.2,6.5
1024,Terapagos,Normal,600,95,95,110,105,110,85,9.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/terapagos.png,0.2,6.5
1024,Terapagos,Normal,700,160,105,110,130,110,85,9.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/terapagos.png,0.2,6.5
1025,Pecharunt,Poison Ghost,600,88,88,160,88,88,88,9.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/pecharunt.png,0.3,0.3
