Name,Generation,HP,Attack,Defense,Sp. Atk,Sp. Def,Speed,Total,Height(m),Weight(kg),Image URL,Stat_Total,Physical_Ratio,Special_Ratio,Offensive_Ratio,Defensive_Ratio,Speed_Ratio,BMI,Is_Single_Type,Primary_Bug,Primary_Dark,Primary_Dragon,Primary_Electric,Primary_Fairy,Primary_Fighting,Primary_Fire,Primary_Flying,Primary_Ghost,Primary_Grass,Primary_Ground,Primary_Ice,Primary_Normal,Primary_Poison,Primary_Psychic,Primary_Rock,Primary_Steel,Primary_Water,Secondary_Bug,Secondary_Dark,Secondary_Dragon,Secondary_Electric,Secondary_Fairy,Secondary_Fighting,Secondary_Fire,Secondary_Flying,Secondary_Ghost,Secondary_Grass,Secondary_Ground,Secondary_Ice,Secondary_Normal,Secondary_Poison,Secondary_Psychic,Secondary_Rock,Secondary_Steel,Secondary_Water,Is_Early_Gen,Highest_Stat,Stat_Spread
Hoothoot,2.0,60,30,30,36,56,50,262,0.7,21.2,https://img.pokemondb.net/sprites/home/normal/2x/hoothoot.jpg,262,0.22900763358778625,0.3511450381679389,0.25190839694656486,0.3282442748091603,0.19083969465648856,43.26530612244898,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1,HP,13.351654079801
Iron Leaves,9.0,90,130,88,70,108,104,590,1.5,125.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/iron-leaves.png,590,0.3694915254237288,0.3016949152542373,0.3389830508474576,0.33220338983050846,0.17627118644067796,55.55555555555556,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,Attack,20.52965334989041
Hoopa,6.0,80,110,60,150,130,70,600,0.5,9.0,https://img.pokemondb.net/sprites/home/normal/2x/hoopa.jpg,600,0.2833333333333333,0.4666666666666667,0.43333333333333335,0.31666666666666665,0.11666666666666667,36.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,Sp. Atk,35.77708763999664
Helioptile,6.0,44,38,33,61,43,70,289,0.5,6.0,https://img.pokemondb.net/sprites/home/normal/2x/helioptile.jpg,289,0.24567474048442905,0.35986159169550175,0.34256055363321797,0.2629757785467128,0.2422145328719723,24.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,Speed,14.274686219551961
Smeargle,2.0,55,20,35,20,45,75,250,1.2,58.0,https://img.pokemondb.net/sprites/home/normal/2x/smeargle.jpg,250,0.22,0.26,0.16,0.32,0.3,40.27777777777778,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,Speed,21.369760566432806
Baltoy,3.0,40,40,55,40,70,55,300,0.5,21.5,https://img.pokemondb.net/sprites/home/normal/2x/baltoy.jpg,300,0.31666666666666665,0.36666666666666664,0.26666666666666666,0.4166666666666667,0.18333333333333332,86.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,Sp. Def,12.24744871391589
Honchkrow,4.0,100,125,52,105,52,71,505,0.9,27.3,https://img.pokemondb.net/sprites/home/normal/2x/honchkrow.jpg,505,0.3504950495049505,0.3108910891089109,0.45544554455445546,0.20594059405940593,0.1405940594059406,33.7037037037037,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,Attack,30.314462994858854
Exeggutor,1.0,95,95,85,125,75,55,530,2.0,120.0,https://img.pokemondb.net/sprites/home/normal/2x/exeggutor.jpg,530,0.33962264150943394,0.37735849056603776,0.41509433962264153,0.3018867924528302,0.10377358490566038,30.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,Sp. Atk,23.38090388900024
Yanmega,4.0,86,76,86,116,56,95,515,1.9,51.5,https://img.pokemondb.net/sprites/home/normal/2x/yanmega.jpg,515,0.3145631067961165,0.3339805825242718,0.37281553398058254,0.2757281553398058,0.18446601941747573,14.265927977839336,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,Sp. Atk,19.90393595916814
Krookodile,5.0,95,117,80,65,70,92,519,1.5,96.3,https://img.pokemondb.net/sprites/home/normal/2x/krookodile.jpg,519,0.37957610789980734,0.26011560693641617,0.35067437379576105,0.28901734104046245,0.17726396917148363,42.8,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,Attack,19.023669467271553
Raikou,2.0,90,85,75,115,100,115,580,1.9,178.0,https://img.pokemondb.net/sprites/home/normal/2x/raikou.jpg,580,0.27586206896551724,0.3706896551724138,0.3448275862068966,0.3017241379310345,0.19827586206896552,49.307479224376735,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,Sp. Atk,16.329931618554518
Porygon2,2.0,85,80,90,105,95,60,515,0.6,32.5,https://img.pokemondb.net/sprites/home/normal/2x/porygon2.jpg,515,0.3300970873786408,0.3883495145631068,0.3592233009708738,0.3592233009708738,0.11650485436893204,90.27777777777779,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,Sp. Atk,15.302505241517373
Plusle,3.0,60,50,40,85,75,95,405,0.4,4.2,https://img.pokemondb.net/sprites/home/normal/2x/plusle.jpg,405,0.2222222222222222,0.3950617283950617,0.3333333333333333,0.2839506172839506,0.2345679012345679,26.249999999999996,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,Speed,21.15419580130618
Toucannon,7.0,80,120,75,75,75,60,485,1.1,26.0,https://img.pokemondb.net/sprites/home/normal/2x/toucannon.jpg,485,0.4020618556701031,0.30927835051546393,0.4020618556701031,0.30927835051546393,0.12371134020618557,21.48760330578512,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,Attack,20.351085147152883
Serperior,5.0,75,75,95,75,95,113,528,3.3,63.0,https://img.pokemondb.net/sprites/home/normal/2x/serperior.jpg,528,0.32196969696969696,0.32196969696969696,0.2840909090909091,0.35984848484848486,0.21401515151515152,5.785123966942149,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,Speed,15.684387141358123
Dachsbun,9.0,57,80,115,50,80,95,477,0.5,14.9,https://img.pokemondb.net/sprites/scarlet-violet/normal/dachsbun.png,477,0.4088050314465409,0.27253668763102723,0.27253668763102723,0.4088050314465409,0.19916142557651992,59.6,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,Defense,23.98958107179031
Togekiss,4.0,85,50,95,120,115,80,545,1.5,38.0,https://img.pokemondb.net/sprites/home/normal/2x/togekiss.jpg,545,0.26605504587155965,0.43119266055045874,0.3119266055045872,0.3853211009174312,0.14678899082568808,16.88888888888889,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,Sp. Atk,25.57668208870468
Ogerpon,9.0,80,120,84,60,96,110,550,1.2,39.8,https://img.pokemondb.net/sprites/scarlet-violet/normal/ogerpon.png,550,0.3709090909090909,0.28363636363636363,0.32727272727272727,0.32727272727272727,0.2,27.63888888888889,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,Attack,21.70407027879026
Golduck,1.0,80,82,78,95,80,85,500,1.7,76.6,https://img.pokemondb.net/sprites/home/normal/2x/golduck.jpg,500,0.32,0.35,0.354,0.316,0.17,26.505190311418687,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,Sp. Atk,6.186005711819758
Mienshao,5.0,65,125,60,95,60,105,510,1.4,35.5,https://img.pokemondb.net/sprites/home/normal/2x/mienshao.jpg,510,0.3627450980392157,0.30392156862745096,0.43137254901960786,0.23529411764705882,0.20588235294117646,18.112244897959187,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,Attack,27.386127875258307
Tandemaus,9.0,50,50,45,40,45,75,305,0.3,1.8,https://img.pokemondb.net/sprites/scarlet-violet/normal/tandemaus.png,305,0.3114754098360656,0.2786885245901639,0.29508196721311475,0.29508196721311475,0.2459016393442623,20.0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,Speed,12.416387021459451
Xurkitree,7.0,83,89,71,173,71,83,570,3.8,100.0,https://img.pokemondb.net/sprites/home/normal/2x/xurkitree.jpg,570,0.2807017543859649,0.4280701754385965,0.45964912280701753,0.24912280701754386,0.1456140350877193,6.9252077562326875,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,Sp. Atk,38.88444419044716
Psyduck,1.0,50,52,48,65,50,55,320,0.8,19.6,https://img.pokemondb.net/sprites/home/normal/2x/psyduck.jpg,320,0.3125,0.359375,0.365625,0.30625,0.171875,30.624999999999996,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,Sp. Atk,6.186005711819758
Calyrex,8.0,100,80,80,80,80,80,500,1.1,7.7,https://img.pokemondb.net/sprites/home/normal/2x/calyrex.jpg,500,0.32,0.32,0.32,0.32,0.16,6.363636363636362,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,HP,8.16496580927726
Typhlosion,2.0,78,84,78,109,85,100,534,1.7,79.5,https://img.pokemondb.net/sprites/home/normal/2x/typhlosion.jpg,534,0.30337078651685395,0.36329588014981273,0.36142322097378277,0.3052434456928839,0.18726591760299627,27.508650519031146,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,Sp. Atk,12.680693987317888
Diglett,1.0,10,55,25,35,45,95,265,0.2,0.8,https://img.pokemondb.net/sprites/home/normal/2x/diglett.jpg,265,0.3018867924528302,0.3018867924528302,0.33962264150943394,0.2641509433962264,0.3584905660377358,19.999999999999996,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,Speed,29.39671183426246
Spearow,1.0,40,60,30,31,31,70,262,0.3,2.0,https://img.pokemondb.net/sprites/home/normal/2x/spearow.jpg,262,0.3435114503816794,0.2366412213740458,0.3473282442748092,0.23282442748091603,0.26717557251908397,22.22222222222222,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1,Speed,17.212398631993935
Electivire,4.0,75,123,67,95,85,95,540,1.8,138.6,https://img.pokemondb.net/sprites/home/normal/2x/electivire.jpg,540,0.35185185185185186,0.3333333333333333,0.40370370370370373,0.2814814814814815,0.17592592592592593,42.77777777777777,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,Attack,19.585709075752145
Swadloon,5.0,55,63,90,50,80,42,380,0.5,7.3,https://img.pokemondb.net/sprites/home/normal/2x/swadloon.jpg,380,0.4026315789473684,0.34210526315789475,0.29736842105263156,0.4473684210526316,0.11052631578947368,29.2,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,Defense,18.392027258208017
Dolliv,9.0,52,53,60,78,78,33,354,0.6,11.9,https://img.pokemondb.net/sprites/scarlet-violet/normal/dolliv.png,354,0.3192090395480226,0.4406779661016949,0.3700564971751412,0.3898305084745763,0.09322033898305085,33.05555555555556,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,Sp. Atk,17.227884373886425
Furfrou,6.0,75,80,60,65,90,102,472,1.2,28.0,https://img.pokemondb.net/sprites/home/normal/2x/furfrou.jpg,472,0.2966101694915254,0.3283898305084746,0.3072033898305085,0.3177966101694915,0.21610169491525424,19.444444444444446,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,Speed,15.641824275533423
Skuntank,4.0,103,93,67,71,61,84,479,1.0,38.0,https://img.pokemondb.net/sprites/home/normal/2x/skuntank.jpg,479,0.33402922755741127,0.2755741127348643,0.34237995824634654,0.267223382045929,0.17536534446764093,38.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,HP,16.277796738707195
Mesprit,4.0,80,105,105,105,105,80,580,0.3,0.3,https://img.pokemondb.net/sprites/home/normal/2x/mesprit.jpg,580,0.3620689655172414,0.3620689655172414,0.3620689655172414,0.3620689655172414,0.13793103448275862,3.3333333333333335,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,Attack,12.909944487358056
